,year_film,year_ceremony,ceremony,category,name,film,winner,total_noms,runtime,director,stars,gross,imdb_rating,metascore,best_director_nom,genre_drama,genre_romance,genre_war,genre_crime,genre_film-noir,genre_musical,genre_action,genre_comedy,genre_music,genre_western,genre_history,genre_thriller,genre_biography,genre_family,genre_adventure,genre_sport,genre_mystery,genre_fantasy,genre_sci-fi,genre_horror,genre_animation,certificate_pg-13,certificate_passed,certificate_not_rated,certificate_approved,certificate_tv-pg,certificate_g,certificate_pg,certificate_tv-ma,certificate_r,certificate_m/pg,certificate_gp,bafta_nom,bafta_win,gg_drama_nom,gg_drama_win,gg_comedy_nom,gg_comedy_win,rt_critic,rt_audience,pga_nom,pga_win,ccma_nom,ccma_win
477,2010,2011,83,BEST PICTURE,"David Hoberman, Todd Lieberman and Mark Wahlberg, Producers",The Fighter,FALSE,7,116,David O. Russell,"Mark Wahlberg, Christian Bale, Amy Adams, Melissa Leo",125644264.6,7.8,79,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,91,89,1,0,1,0
478,2010,2011,83,BEST PICTURE,"Emma Thomas and Christopher Nolan, Producers",Inception,FALSE,8,148,Christopher Nolan,"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page, Ken Watanabe",392669251.7,8.8,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,87,91,1,0,1,0
479,2010,2011,83,BEST PICTURE,"Gary Gilbert, Jeffrey Levy-Hinte and Celine Rattray, Producers",The Kids Are All Right,FALSE,4,106,Lisa Cholodenko,"Annette Bening, Julianne Moore, Mark Ruffalo, Mia Wasikowska",27931127.89,7,86,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,92,74,1,0,0,0
480,2010,2011,83,BEST PICTURE,"Iain Canning, Emile Sherman and Gareth Unwin, Producers",The King's Speech,TRUE,12,118,Tom Hooper,"Colin Firth, Geoffrey Rush, Helena Bonham Carter, Derek Jacobi",186281356.3,8,88,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,94,92,1,1,1,0
481,2010,2011,83,BEST PICTURE,"Christian Colson, Danny Boyle and John Smithson, Producers",127 Hours,FALSE,6,94,Danny Boyle,"James Franco, Amber Tamblyn, Kate Mara, Sean Bott",24607883.92,7.5,82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93,85,1,0,1,0
482,2010,2011,83,BEST PICTURE,"Scott Rudin, Dana Brunetti, Michael De Luca and Ceán Chaffin, Producers",The Social Network,FALSE,8,120,David Fincher,"Jesse Eisenberg, Andrew Garfield, Justin Timberlake, Rooney Mara",130134539.8,7.8,95,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,96,87,1,0,1,1
483,2010,2011,83,BEST PICTURE,"Darla K. Anderson, Producer",Toy Story 3,FALSE,5,103,Lee Unkrich,"Tom Hanks, Tim Allen, Joan Cusack, Ned Beatty",556981936.6,8.3,92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98,90,1,0,1,0
484,2010,2011,83,BEST PICTURE,"Anne Rosellini and Alix Madigan-Yorkin, Producers",Winter's Bone,FALSE,4,100,Debra Granik,"Jennifer Lawrence, John Hawkes, Garret Dillahunt, Isaiah Stone",8765991.353,7.1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94,76,0,0,1,0
485,2011,2012,84,BEST PICTURE,"Michael De Luca, Rachael Horovitz and Brad Pitt, Producers",Moneyball,FALSE,6,133,Bennett Miller,"Brad Pitt, Robin Wright, Jonah Hill, Philip Seymour Hoffman",98365891.47,7.6,87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,86,1,0,1,0
486,2011,2012,84,BEST PICTURE,"Letty Aronson and Stephen Tenenbaum, Producers",Midnight in Paris,FALSE,4,94,Woody Allen,"Owen Wilson, Rachel McAdams, Kathy Bates, Kurt Fuller",73920841.73,7.6,81,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,83,1,0,1,0
487,2011,2012,84,BEST PICTURE,"Graham King and Martin Scorsese, Producers",Hugo,FALSE,11,126,Martin Scorsese,"Asa Butterfield, Chloë Grace Moretz, Christopher Lee, Ben Kingsley",96100797.53,7.5,83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,93,78,1,0,1,0
488,2011,2012,84,BEST PICTURE,"Sarah Green, Bill Pohlad, Dede Gardner and Grant Hill, Producers",The Tree of Life,FALSE,3,139,Terrence Malick,"Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken",17308171.65,6.8,85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,60,0,0,1,0
489,2011,2012,84,BEST PICTURE,"Scott Rudin, Producer",Extremely Loud & Incredibly Close,FALSE,2,129,Stephen Daldry,"Thomas Horn, Tom Hanks, Sandra Bullock, Max von Sydow",41435418.55,6.9,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,61,0,0,1,0
490,2011,2012,84,BEST PICTURE,"Jim Burke, Alexander Payne and Jim Taylor, Producers",The Descendants,FALSE,5,115,Alexander Payne,"George Clooney, Shailene Woodley, Amara Miller, Nick Krause",107445429,7.3,84,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,87,79,1,0,1,0
491,2011,2012,84,BEST PICTURE,"Thomas Langmann, Producer",The Artist,TRUE,10,100,Michel Hazanavicius,"Jean Dujardin, Bérénice Bejo, John Goodman, James Cromwell",58119717.33,7.9,89,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,95,87,1,1,1,1
492,2011,2012,84,BEST PICTURE,"Brunson Green, Chris Columbus and Michael Barnathan, Producers",The Help,FALSE,4,146,Tate Taylor,"Viola Davis, Emma Stone, Octavia Spencer, Bryce Dallas Howard",220797316.2,8.1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,76,89,1,0,1,0
493,2011,2012,84,BEST PICTURE,"Steven Spielberg and Kathleen Kennedy, Producers",War Horse,FALSE,6,146,Steven Spielberg,"Jeremy Irvine, Emily Watson, David Thewlis, Benedict Cumberbatch",103933552,7.2,72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,74,1,0,1,0
494,2012,2013,85,BEST PICTURE,"Mark Boal, Kathryn Bigelow and Megan Ellison, Producers",Zero Dark Thirty,FALSE,5,157,Kathryn Bigelow,"Jessica Chastain, Joel Edgerton, Chris Pratt, Mark Strong",122011664.7,7.4,95,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,91,80,1,0,1,0
495,2012,2013,85,BEST PICTURE,"Donna Gigliotti, Bruce Cohen and Jonathan Gordon, Producers",Silver Linings Playbook,FALSE,8,122,David O. Russell,"Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver",168374019.5,7.7,81,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,92,86,1,0,1,0
496,2012,2013,85,BEST PICTURE,"Dan Janvey, Josh Penn and Michael Gottwald, Producers",Beasts of the Southern Wild,FALSE,4,93,Benh Zeitlin,"Quvenzhané Wallis, Dwight Henry, Levy Easterly, Lowell Landes",16310265.28,7.2,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,76,1,0,1,0
497,2012,2013,85,BEST PICTURE,"Stacey Sher, Reginald Hudlin and Pilar Savone, Producers",Django Unchained,FALSE,5,165,Quentin Tarantino,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington",207522079.4,8.5,81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,87,92,1,0,1,0
498,2012,2013,85,BEST PICTURE,"Tim Bevan, Eric Fellner, Debra Hayward and Cameron Mackintosh, Producers",Les Misérables,FALSE,8,158,Tom Hooper,"Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried",189682322.9,7.5,63,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,70,79,1,0,1,0
499,2012,2013,85,BEST PICTURE,"Gil Netter, Ang Lee and David Womark, Producers",Life of Pi,FALSE,11,127,Ang Lee,"Suraj Sharma, Irrfan Khan, Adil Hussain, Tabu",159316346.3,7.9,79,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,86,84,1,0,1,0
500,2012,2013,85,BEST PICTURE,"Steven Spielberg and Kathleen Kennedy, Producers",Lincoln,FALSE,12,150,Steven Spielberg,"Daniel Day-Lewis, Sally Field, David Strathairn, Joseph Gordon-Levitt",232253779.9,7.3,87,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,90,81,1,0,1,0
501,2012,2013,85,BEST PICTURE,"Grant Heslov, Ben Affleck and George Clooney, Producers",Argo,TRUE,7,120,Ben Affleck,"Ben Affleck, Bryan Cranston, John Goodman, Alan Arkin",173386689.5,7.7,86,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,96,90,1,1,1,1
502,2012,2013,85,BEST PICTURE,"Margaret Menegoz, Stefan Arndt, Veit Heiduschka and Michael Katz, Producers",Amour,FALSE,5,127,Michael Haneke,"Jean-Louis Trintignant, Emmanuelle Riva, Isabelle Huppert, Alexandre Tharaud",8590581.772,7.9,95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,82,0,0,0,0
503,2013,2014,86,BEST PICTURE,"Martin Scorsese, Leonardo DiCaprio, Joey McFarland and Emma Tillinger Koskoff, Producers",The Wolf of Wall Street,FALSE,5,180,Martin Scorsese,"Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey",146857886.2,8.2,75,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,80,83,1,0,1,0
504,2013,2014,86,BEST PICTURE,"Brad Pitt, Dede Gardner, Jeremy Kleiner, Steve McQueen and Anthony Katagas, Producers",12 Years a Slave,TRUE,9,134,Steve McQueen,"Chiwetel Ejiofor, Michael Kenneth Williams, Michael Fassbender, Brad Pitt",71194864.77,8.1,96,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,95,90,1,1,1,1
505,2013,2014,86,BEST PICTURE,"Gabrielle Tana, Steve Coogan and Tracey Seaward, Producers",Philomena,FALSE,4,98,Stephen Frears,"Judi Dench, Steve Coogan, Sophie Kennedy Clark, Mare Winningham",47370770.16,7.6,77,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,91,89,0,0,0,0
506,2013,2014,86,BEST PICTURE,"Megan Ellison, Spike Jonze and Vincent Landay, Producers",Her,FALSE,5,126,Spike Jonze,"Joaquin Phoenix, Amy Adams, Scarlett Johansson, Rooney Mara",32120419.2,8,91,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,94,82,1,0,1,0
507,2013,2014,86,BEST PICTURE,"Alfonso Cuarón and David Heyman, Producers",Gravity,FALSE,10,91,Alfonso Cuarón,"Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen",344332218.3,7.7,96,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,96,79,0,0,1,0
508,2013,2014,86,BEST PICTURE,"Robbie Brenner and Rachel Winter, Producers",Dallas Buyers Club,FALSE,6,117,Jean-Marc Vallée,"Matthew McConaughey, Jennifer Garner, Jared Leto, Steve Zahn",34293794.98,7.9,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92,91,1,0,1,0
509,2013,2014,86,BEST PICTURE,"Scott Rudin, Dana Brunetti and Michael De Luca, Producers",Captain Phillips,FALSE,6,134,Paul Greengrass,"Tom Hanks, Barkhad Abdi, Barkhad Abdirahman, Catherine Keener",134546722,7.8,82,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,93,89,1,0,1,0
510,2013,2014,86,BEST PICTURE,"Charles Roven, Richard Suckle, Megan Ellison and Jonathan Gordon, Producers",American Hustle,FALSE,10,129,David O. Russell,"Christian Bale, Amy Adams, Bradley Cooper, Jennifer Lawrence",188587279.2,7.2,90,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,92,74,1,0,1,0
511,2013,2014,86,BEST PICTURE,"Albert Berger and Ron Yerxa, Producers",Nebraska,FALSE,6,115,Alexander Payne,"Bruce Dern, Will Forte, June Squibb, Bob Odenkirk",22179193.03,7.7,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,91,83,1,0,1,0
512,2014,2015,87,BEST PICTURE,"Alejandro G. Iñárritu, John Lesher and James W. Skotchdopole, Producers",Birdman or (The Unexpected Virtue of Ignorance),TRUE,9,119,Alejandro G. Iñárritu,"Michael Keaton, Zach Galifianakis, Edward Norton, Andrea Riseborough",52341797.22,7.7,87,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,91,78,1,1,0,0
513,2014,2015,87,BEST PICTURE,"Richard Linklater and Cathleen Sutherland, Producers",Boyhood,FALSE,6,165,Richard Linklater,"Ellar Coltrane, Patricia Arquette, Ethan Hawke, Elijah Smith",31374934.88,7.9,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,97,80,1,0,1,1
514,2014,2015,87,BEST PICTURE,"Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson, Producers",The Grand Budapest Hotel,FALSE,9,99,Wes Anderson,"Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody",73060301.62,8.1,88,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,92,86,1,0,1,0
515,2014,2015,87,BEST PICTURE,"Nora Grossman, Ido Ostrowsky and Teddy Schwarzman, Producers",The Imitation Game,FALSE,8,114,Morten Tyldum,"Benedict Cumberbatch, Keira Knightley, Matthew Goode, Allen Leech",112650322.5,8,71,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,90,91,1,0,1,0
516,2014,2015,87,BEST PICTURE,"Christian Colson, Oprah Winfrey, Dede Gardner and Jeremy Kleiner, Producers",Selma,FALSE,2,128,Ava DuVernay,"David Oyelowo, Carmen Ejogo, Oprah Winfrey, Tom Wilkinson",64377904.12,7.5,79,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,86,0,0,1,0
517,2014,2015,87,BEST PICTURE,"Tim Bevan, Eric Fellner, Lisa Bruce and Anthony McCarten, Producers",The Theory of Everything,FALSE,5,123,James Marsh,"Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry",44371887.13,7.7,71,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80,84,1,0,1,0
518,2014,2015,87,BEST PICTURE,"Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper and Peter Morgan, Producers",American Sniper,FALSE,6,133,Clint Eastwood,"Bradley Cooper, Sienna Miller, Kyle Gallner, Cole Konis",432829115.1,7.3,72,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,84,1,0,0,0
519,2014,2015,87,BEST PICTURE,"Jason Blum, Helen Estabrook and David Lancaster, Producers",Whiplash,FALSE,5,106,Damien Chazelle,"Miles Teller, J.K. Simmons, Melissa Benoist, Paul Reiser",16184438.62,8.5,89,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94,94,1,0,1,0
520,2015,2016,88,BEST PICTURE,"Steven Spielberg, Marc Platt and Kristie Macosko Krieger, Producers",Bridge of Spies,FALSE,6,142,Steven Spielberg,"Tom Hanks, Mark Rylance, Alan Alda, Amy Ryan",89288876.65,7.6,81,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,87,1,0,1,0
521,2015,2016,88,BEST PICTURE,"Finola Dwyer and Amanda Posey, Producers",Brooklyn,FALSE,3,117,John Crowley,"Saoirse Ronan, Emory Cohen, Domhnall Gleeson, Jim Broadbent",47318725.46,7.5,88,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,87,1,0,1,0
522,2015,2016,88,BEST PICTURE,"Doug Mitchell and George Miller, Producers",Mad Max: Fury Road,FALSE,10,120,George Miller,"Tom Hardy, Charlize Theron, Nicholas Hoult, Zoë Kravitz",190222403.8,8.1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,97,86,1,0,1,0
523,2015,2016,88,BEST PICTURE,"Simon Kinberg, Ridley Scott, Michael Schaefer and Mark Huffam, Producers",The Martian,FALSE,7,144,Ridley Scott,"Matt Damon, Jessica Chastain, Kristen Wiig, Kate Mara",282056787.7,8,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,91,91,1,0,1,0
524,2015,2016,88,BEST PICTURE,"Arnon Milchan, Steve Golin, Alejandro G. Iñárritu, Mary Parent and Keith Redmon, Producers",The Revenant,FALSE,12,156,Alejandro G. Iñárritu,"Leonardo DiCaprio, Tom Hardy, Will Poulter, Domhnall Gleeson",226745540.9,8,76,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,78,84,1,0,1,0
525,2015,2016,88,BEST PICTURE,"Ed Guiney, Producer",Room,FALSE,4,118,Lenny Abrahamson,"Brie Larson, Jacob Tremblay, Sean Bridgers, Wendy Crewson",18123150.17,8.1,86,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,93,93,0,0,1,0
526,2015,2016,88,BEST PICTURE,"Michael Sugar, Steve Golin, Nicole Rocklin and Blye Pagon Faust, Producers",Spotlight,TRUE,6,129,Tom McCarthy,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber",55632288.51,8.1,93,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,97,93,1,0,1,1
527,2015,2016,88,BEST PICTURE,"Brad Pitt, Dede Gardner and Jeremy Kleiner, Producers",The Big Short,FALSE,5,130,Adam McKay,"Christian Bale, Steve Carell, Ryan Gosling, Brad Pitt",86752858.47,7.8,81,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,89,88,1,1,1,0
528,2016,2017,89,BEST PICTURE,"Scott Rudin, Denzel Washington and Todd Black, Producers",Fences,FALSE,4,139,Denzel Washington,"Denzel Washington, Viola Davis, Stephen McKinley Henderson, Jovan Adepo",70336241.32,7.2,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,75,1,0,1,0
529,2016,2017,89,BEST PICTURE,"Matt Damon, Kimberly Steward, Chris Moore, Lauren Beck and Kevin J. Walsh, Producers",Manchester by the Sea,FALSE,6,137,Kenneth Lonergan,"Casey Affleck, Michelle Williams, Kyle Chandler, Lucas Hedges",58157840.4,7.8,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,96,78,1,0,1,0
530,2016,2017,89,BEST PICTURE,"Emile Sherman, Iain Canning and Angie Fielder, Producers",Lion,FALSE,6,118,Garth Davis,"Dev Patel, Nicole Kidman, Rooney Mara, Sunny Pawar",63089084.52,8,69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,91,1,0,1,0
531,2016,2017,89,BEST PICTURE,"Fred Berger, Jordan Horowitz and Marc Platt, Producers",La La Land,FALSE,14,128,Damien Chazelle,"Ryan Gosling, Emma Stone, Rosemarie DeWitt, J.K. Simmons",184247535.1,8,94,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,91,81,1,1,1,1
532,2016,2017,89,BEST PICTURE,"Donna Gigliotti, Peter Chernin, Jenno Topping, Pharrell Williams and Theodore Melfi, Producers",Hidden Figures,FALSE,3,127,Theodore Melfi,"Taraji P. Henson, Octavia Spencer, Janelle Monáe, Kevin Costner",206812387,7.8,74,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93,93,1,0,0,0
533,2016,2017,89,BEST PICTURE,"Adele Romanski, Dede Gardner and Jeremy Kleiner, Producers",Moonlight,TRUE,8,111,Barry Jenkins,"Mahershala Ali, Naomie Harris, Trevante Rhodes, Alex R. Hibbert",33965197.37,7.4,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,98,79,1,0,1,0
534,2016,2017,89,BEST PICTURE,"Bill Mechanic and David Permut, Producers",Hacksaw Ridge,FALSE,6,139,Mel Gibson,"Andrew Garfield, Sam Worthington, Luke Bracey, Teresa Palmer",81952734.2,8.1,71,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84,91,1,0,1,0
535,2016,2017,89,BEST PICTURE,"Shawn Levy, Dan Levine, Aaron Ryder and David Linde, Producers",Arrival,FALSE,8,116,Denis Villeneuve,"Amy Adams, Jeremy Renner, Forest Whitaker, Michael Stuhlbarg",122601967.1,7.9,81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94,82,1,0,1,0
536,2016,2017,89,BEST PICTURE,"Carla Hacken and Julie Yorn, Producers",Hell or High Water,FALSE,4,102,David Mackenzie,"Chris Pine, Ben Foster, Jeff Bridges, Gil Birmingham",32932291.92,7.6,88,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,97,88,1,0,1,0
537,2017,2018,90,BEST PICTURE,"Scott Rudin, Eli Bush and Evelyn O'Neill, Producers",Lady Bird,FALSE,5,94,Greta Gerwig,"Saoirse Ronan, Laurie Metcalf, Tracy Letts, Lucas Hedges",58452526.86,7.4,93,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,99,79,1,0,1,0
538,2017,2018,90,BEST PICTURE,"Tim Bevan, Eric Fellner, Lisa Bruce, Anthony McCarten and Douglas Urbanski, Producers",Darkest Hour,FALSE,6,125,Joe Wright,"Gary Oldman, Lily James, Kristin Scott Thomas, Ben Mendelsohn",67419070.37,7.4,75,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84,82,0,0,1,0
539,2017,2018,90,BEST PICTURE,"Emma Thomas and Christopher Nolan, Producers",Dunkirk,FALSE,8,106,Christopher Nolan,"Fionn Whitehead, Barry Keoghan, Mark Rylance, Tom Hardy",224903506.2,7.8,94,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,92,81,1,0,1,0
540,2017,2018,90,BEST PICTURE,"Sean McKittrick, Jason Blum, Edward H. Hamm Jr. and Jordan Peele, Producers",Get Out,FALSE,4,104,Jordan Peele,"Daniel Kaluuya, Allison Williams, Bradley Whitford, Catherine Keener",210179425.7,7.8,85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,98,86,1,0,1,0
